image,mask
segmentation_data/train/acb0fd30b83d_15.jpg,segmentation_data/train_masks/acb0fd30b83d_15_mask.gif
segmentation_data/train/c4ac16c0dd59_13.jpg,segmentation_data/train_masks/c4ac16c0dd59_13_mask.gif
segmentation_data/train/c2fd64144e97_02.jpg,segmentation_data/train_masks/c2fd64144e97_02_mask.gif
segmentation_data/train/717689f3e788_05.jpg,segmentation_data/train_masks/717689f3e788_05_mask.gif
segmentation_data/train/419687d50dcd_10.jpg,segmentation_data/train_masks/419687d50dcd_10_mask.gif
segmentation_data/train/898339fab87a_02.jpg,segmentation_data/train_masks/898339fab87a_02_mask.gif
segmentation_data/train/08a646be6b30_04.jpg,segmentation_data/train_masks/08a646be6b30_04_mask.gif
segmentation_data/train/51f1cdf5f539_14.jpg,segmentation_data/train_masks/51f1cdf5f539_14_mask.gif
segmentation_data/train/424658d9f222_07.jpg,segmentation_data/train_masks/424658d9f222_07_mask.gif
segmentation_data/train/6d375bc2ece1_02.jpg,segmentation_data/train_masks/6d375bc2ece1_02_mask.gif
segmentation_data/train/3810c5e1cdeb_01.jpg,segmentation_data/train_masks/3810c5e1cdeb_01_mask.gif
segmentation_data/train/7ab9747cf6d7_06.jpg,segmentation_data/train_masks/7ab9747cf6d7_06_mask.gif
segmentation_data/train/8603668953a6_02.jpg,segmentation_data/train_masks/8603668953a6_02_mask.gif
segmentation_data/train/ce74dfdf123b_11.jpg,segmentation_data/train_masks/ce74dfdf123b_11_mask.gif
segmentation_data/train/ed13cbcdd5d8_16.jpg,segmentation_data/train_masks/ed13cbcdd5d8_16_mask.gif
segmentation_data/train/364923a5002f_02.jpg,segmentation_data/train_masks/364923a5002f_02_mask.gif
segmentation_data/train/e1d2c25f3510_07.jpg,segmentation_data/train_masks/e1d2c25f3510_07_mask.gif
segmentation_data/train/0495dcf27283_10.jpg,segmentation_data/train_masks/0495dcf27283_10_mask.gif
segmentation_data/train/b44091aa62e4_10.jpg,segmentation_data/train_masks/b44091aa62e4_10_mask.gif
segmentation_data/train/dd47eb7ac4ee_16.jpg,segmentation_data/train_masks/dd47eb7ac4ee_16_mask.gif
segmentation_data/train/fdc2c87853ce_09.jpg,segmentation_data/train_masks/fdc2c87853ce_09_mask.gif
segmentation_data/train/4e5ac4b9f074_08.jpg,segmentation_data/train_masks/4e5ac4b9f074_08_mask.gif
segmentation_data/train/8603668953a6_08.jpg,segmentation_data/train_masks/8603668953a6_08_mask.gif
segmentation_data/train/695f39dfac16_05.jpg,segmentation_data/train_masks/695f39dfac16_05_mask.gif
segmentation_data/train/bec93f7ddb19_13.jpg,segmentation_data/train_masks/bec93f7ddb19_13_mask.gif
segmentation_data/train/6f6dced498c4_12.jpg,segmentation_data/train_masks/6f6dced498c4_12_mask.gif
segmentation_data/train/784ca55262c2_05.jpg,segmentation_data/train_masks/784ca55262c2_05_mask.gif
segmentation_data/train/a1038b207299_09.jpg,segmentation_data/train_masks/a1038b207299_09_mask.gif
segmentation_data/train/e8f607100c1f_10.jpg,segmentation_data/train_masks/e8f607100c1f_10_mask.gif
segmentation_data/train/791c1a9775be_01.jpg,segmentation_data/train_masks/791c1a9775be_01_mask.gif
segmentation_data/train/c3614abc7405_09.jpg,segmentation_data/train_masks/c3614abc7405_09_mask.gif
segmentation_data/train/245f9c9eab8a_04.jpg,segmentation_data/train_masks/245f9c9eab8a_04_mask.gif
segmentation_data/train/dd47eb7ac4ee_08.jpg,segmentation_data/train_masks/dd47eb7ac4ee_08_mask.gif
segmentation_data/train/34b0c08544a5_06.jpg,segmentation_data/train_masks/34b0c08544a5_06_mask.gif
segmentation_data/train/d1a3af34e674_02.jpg,segmentation_data/train_masks/d1a3af34e674_02_mask.gif
segmentation_data/train/3d7a1030deeb_01.jpg,segmentation_data/train_masks/3d7a1030deeb_01_mask.gif
segmentation_data/train/fce0ba5b8ed7_09.jpg,segmentation_data/train_masks/fce0ba5b8ed7_09_mask.gif
segmentation_data/train/04bd942b463b_09.jpg,segmentation_data/train_masks/04bd942b463b_09_mask.gif
segmentation_data/train/5a194c1384f3_03.jpg,segmentation_data/train_masks/5a194c1384f3_03_mask.gif
segmentation_data/train/a2df64508b97_08.jpg,segmentation_data/train_masks/a2df64508b97_08_mask.gif
segmentation_data/train/4f0397cf7937_05.jpg,segmentation_data/train_masks/4f0397cf7937_05_mask.gif
segmentation_data/train/28109f18d9d4_08.jpg,segmentation_data/train_masks/28109f18d9d4_08_mask.gif
segmentation_data/train/eaf9eb0b2293_11.jpg,segmentation_data/train_masks/eaf9eb0b2293_11_mask.gif
segmentation_data/train/31186febd775_14.jpg,segmentation_data/train_masks/31186febd775_14_mask.gif
segmentation_data/train/7ab9747cf6d7_13.jpg,segmentation_data/train_masks/7ab9747cf6d7_13_mask.gif
segmentation_data/train/36a3f7f77e85_07.jpg,segmentation_data/train_masks/36a3f7f77e85_07_mask.gif
segmentation_data/train/a3e2e104d58a_09.jpg,segmentation_data/train_masks/a3e2e104d58a_09_mask.gif
segmentation_data/train/78f63d808555_10.jpg,segmentation_data/train_masks/78f63d808555_10_mask.gif
segmentation_data/train/351c583eabd6_06.jpg,segmentation_data/train_masks/351c583eabd6_06_mask.gif
segmentation_data/train/3810c5e1cdeb_10.jpg,segmentation_data/train_masks/3810c5e1cdeb_10_mask.gif
segmentation_data/train/8b4b87ad7be6_03.jpg,segmentation_data/train_masks/8b4b87ad7be6_03_mask.gif
segmentation_data/train/d3d0d2662918_14.jpg,segmentation_data/train_masks/d3d0d2662918_14_mask.gif
segmentation_data/train/ce74dfdf123b_08.jpg,segmentation_data/train_masks/ce74dfdf123b_08_mask.gif
segmentation_data/train/31186febd775_07.jpg,segmentation_data/train_masks/31186febd775_07_mask.gif
segmentation_data/train/b44091aa62e4_01.jpg,segmentation_data/train_masks/b44091aa62e4_01_mask.gif
segmentation_data/train/7abaa38c227f_13.jpg,segmentation_data/train_masks/7abaa38c227f_13_mask.gif
segmentation_data/train/47ea8f25c948_10.jpg,segmentation_data/train_masks/47ea8f25c948_10_mask.gif
segmentation_data/train/f7ad86e13ed7_13.jpg,segmentation_data/train_masks/f7ad86e13ed7_13_mask.gif
segmentation_data/train/528eb34a4c29_03.jpg,segmentation_data/train_masks/528eb34a4c29_03_mask.gif
segmentation_data/train/a7c1ef8d9cc9_16.jpg,segmentation_data/train_masks/a7c1ef8d9cc9_16_mask.gif
segmentation_data/train/fff9b3a5373f_06.jpg,segmentation_data/train_masks/fff9b3a5373f_06_mask.gif
segmentation_data/train/be86e79f1225_10.jpg,segmentation_data/train_masks/be86e79f1225_10_mask.gif
segmentation_data/train/169f5f6d8c9d_09.jpg,segmentation_data/train_masks/169f5f6d8c9d_09_mask.gif
segmentation_data/train/fdc2c87853ce_15.jpg,segmentation_data/train_masks/fdc2c87853ce_15_mask.gif
segmentation_data/train/34b0c08544a5_13.jpg,segmentation_data/train_masks/34b0c08544a5_13_mask.gif
segmentation_data/train/795d2ee07ce2_14.jpg,segmentation_data/train_masks/795d2ee07ce2_14_mask.gif
segmentation_data/train/f707d6fbc0cd_04.jpg,segmentation_data/train_masks/f707d6fbc0cd_04_mask.gif
segmentation_data/train/21a7e6726ee3_10.jpg,segmentation_data/train_masks/21a7e6726ee3_10_mask.gif
segmentation_data/train/42d81612e2ce_11.jpg,segmentation_data/train_masks/42d81612e2ce_11_mask.gif
segmentation_data/train/be86e79f1225_13.jpg,segmentation_data/train_masks/be86e79f1225_13_mask.gif
segmentation_data/train/bf92e198d9b6_04.jpg,segmentation_data/train_masks/bf92e198d9b6_04_mask.gif
segmentation_data/train/d0392fd5feb6_11.jpg,segmentation_data/train_masks/d0392fd5feb6_11_mask.gif
segmentation_data/train/a3e2e104d58a_05.jpg,segmentation_data/train_masks/a3e2e104d58a_05_mask.gif
segmentation_data/train/c52b272a5329_16.jpg,segmentation_data/train_masks/c52b272a5329_16_mask.gif
segmentation_data/train/1e89e1af42e7_07.jpg,segmentation_data/train_masks/1e89e1af42e7_07_mask.gif
segmentation_data/train/2335eef27de6_01.jpg,segmentation_data/train_masks/2335eef27de6_01_mask.gif
segmentation_data/train/3a7a8f03e713_02.jpg,segmentation_data/train_masks/3a7a8f03e713_02_mask.gif
segmentation_data/train/1952e5f91de0_03.jpg,segmentation_data/train_masks/1952e5f91de0_03_mask.gif
segmentation_data/train/4856fcb85be0_01.jpg,segmentation_data/train_masks/4856fcb85be0_01_mask.gif
segmentation_data/train/9c2e82c23803_16.jpg,segmentation_data/train_masks/9c2e82c23803_16_mask.gif
segmentation_data/train/ef5567efd904_08.jpg,segmentation_data/train_masks/ef5567efd904_08_mask.gif
segmentation_data/train/9a2bfb24ba6e_11.jpg,segmentation_data/train_masks/9a2bfb24ba6e_11_mask.gif
segmentation_data/train/419687d50dcd_07.jpg,segmentation_data/train_masks/419687d50dcd_07_mask.gif
segmentation_data/train/cf65b1c5e147_06.jpg,segmentation_data/train_masks/cf65b1c5e147_06_mask.gif
segmentation_data/train/c2fd64144e97_05.jpg,segmentation_data/train_masks/c2fd64144e97_05_mask.gif
segmentation_data/train/fecea3036c59_13.jpg,segmentation_data/train_masks/fecea3036c59_13_mask.gif
segmentation_data/train/78bfb9c780db_03.jpg,segmentation_data/train_masks/78bfb9c780db_03_mask.gif
segmentation_data/train/c7a94c46a3b2_16.jpg,segmentation_data/train_masks/c7a94c46a3b2_16_mask.gif
segmentation_data/train/0495dcf27283_02.jpg,segmentation_data/train_masks/0495dcf27283_02_mask.gif
segmentation_data/train/dd70a0a51e3b_01.jpg,segmentation_data/train_masks/dd70a0a51e3b_01_mask.gif
segmentation_data/train/9ab2a45de8c7_14.jpg,segmentation_data/train_masks/9ab2a45de8c7_14_mask.gif
segmentation_data/train/2af7c265531e_11.jpg,segmentation_data/train_masks/2af7c265531e_11_mask.gif
segmentation_data/train/344ece157efc_01.jpg,segmentation_data/train_masks/344ece157efc_01_mask.gif
segmentation_data/train/245f9c9eab8a_16.jpg,segmentation_data/train_masks/245f9c9eab8a_16_mask.gif
segmentation_data/train/ddb513df9406_02.jpg,segmentation_data/train_masks/ddb513df9406_02_mask.gif
segmentation_data/train/795d2ee07ce2_08.jpg,segmentation_data/train_masks/795d2ee07ce2_08_mask.gif
segmentation_data/train/fc237174b128_01.jpg,segmentation_data/train_masks/fc237174b128_01_mask.gif
segmentation_data/train/4baf50a3d8c2_13.jpg,segmentation_data/train_masks/4baf50a3d8c2_13_mask.gif
segmentation_data/train/4baf50a3d8c2_09.jpg,segmentation_data/train_masks/4baf50a3d8c2_09_mask.gif
segmentation_data/train/6d77433cc7ce_10.jpg,segmentation_data/train_masks/6d77433cc7ce_10_mask.gif
segmentation_data/train/bd8d5780ed04_14.jpg,segmentation_data/train_masks/bd8d5780ed04_14_mask.gif
segmentation_data/train/db09fec614d2_02.jpg,segmentation_data/train_masks/db09fec614d2_02_mask.gif
segmentation_data/train/fecea3036c59_06.jpg,segmentation_data/train_masks/fecea3036c59_06_mask.gif
segmentation_data/train/e6892bf10d31_02.jpg,segmentation_data/train_masks/e6892bf10d31_02_mask.gif
segmentation_data/train/e6892bf10d31_15.jpg,segmentation_data/train_masks/e6892bf10d31_15_mask.gif
segmentation_data/train/f591b4f2e006_08.jpg,segmentation_data/train_masks/f591b4f2e006_08_mask.gif
segmentation_data/train/f70052627830_06.jpg,segmentation_data/train_masks/f70052627830_06_mask.gif
segmentation_data/train/88bc32b9e1d9_07.jpg,segmentation_data/train_masks/88bc32b9e1d9_07_mask.gif
segmentation_data/train/d3d0d2662918_10.jpg,segmentation_data/train_masks/d3d0d2662918_10_mask.gif
segmentation_data/train/9dfaeb835626_04.jpg,segmentation_data/train_masks/9dfaeb835626_04_mask.gif
segmentation_data/train/78f63d808555_15.jpg,segmentation_data/train_masks/78f63d808555_15_mask.gif
segmentation_data/train/3d7a1030deeb_10.jpg,segmentation_data/train_masks/3d7a1030deeb_10_mask.gif
segmentation_data/train/c9acf5847ef1_03.jpg,segmentation_data/train_masks/c9acf5847ef1_03_mask.gif
segmentation_data/train/3f202616a2b9_08.jpg,segmentation_data/train_masks/3f202616a2b9_08_mask.gif
segmentation_data/train/36a3f7f77e85_12.jpg,segmentation_data/train_masks/36a3f7f77e85_12_mask.gif
segmentation_data/train/3f3e362dea23_01.jpg,segmentation_data/train_masks/3f3e362dea23_01_mask.gif
segmentation_data/train/c8d52e0ba341_08.jpg,segmentation_data/train_masks/c8d52e0ba341_08_mask.gif
segmentation_data/train/4fc2470c0f7b_07.jpg,segmentation_data/train_masks/4fc2470c0f7b_07_mask.gif
segmentation_data/train/42415ff65013_04.jpg,segmentation_data/train_masks/42415ff65013_04_mask.gif
segmentation_data/train/a46baa0b3ac0_04.jpg,segmentation_data/train_masks/a46baa0b3ac0_04_mask.gif
segmentation_data/train/03a857ce842d_04.jpg,segmentation_data/train_masks/03a857ce842d_04_mask.gif
segmentation_data/train/be86e79f1225_16.jpg,segmentation_data/train_masks/be86e79f1225_16_mask.gif
segmentation_data/train/6c0cd487abcd_10.jpg,segmentation_data/train_masks/6c0cd487abcd_10_mask.gif
segmentation_data/train/a2df64508b97_12.jpg,segmentation_data/train_masks/a2df64508b97_12_mask.gif
segmentation_data/train/6c3470c34408_08.jpg,segmentation_data/train_masks/6c3470c34408_08_mask.gif
segmentation_data/train/695f39dfac16_15.jpg,segmentation_data/train_masks/695f39dfac16_15_mask.gif
segmentation_data/train/a4551c5409e3_04.jpg,segmentation_data/train_masks/a4551c5409e3_04_mask.gif
segmentation_data/train/c6f50d44f141_13.jpg,segmentation_data/train_masks/c6f50d44f141_13_mask.gif
segmentation_data/train/3b45f83ba3fa_07.jpg,segmentation_data/train_masks/3b45f83ba3fa_07_mask.gif
segmentation_data/train/1258cf954183_14.jpg,segmentation_data/train_masks/1258cf954183_14_mask.gif
segmentation_data/train/66fea07e1152_10.jpg,segmentation_data/train_masks/66fea07e1152_10_mask.gif
segmentation_data/train/7ac210ba75a1_04.jpg,segmentation_data/train_masks/7ac210ba75a1_04_mask.gif
segmentation_data/train/9274d0b3caa8_13.jpg,segmentation_data/train_masks/9274d0b3caa8_13_mask.gif
segmentation_data/train/a070dbb32d2b_07.jpg,segmentation_data/train_masks/a070dbb32d2b_07_mask.gif
segmentation_data/train/4dc8a7fe7c02_02.jpg,segmentation_data/train_masks/4dc8a7fe7c02_02_mask.gif
segmentation_data/train/ebfdf6ec7ede_04.jpg,segmentation_data/train_masks/ebfdf6ec7ede_04_mask.gif
segmentation_data/train/40851e617b93_04.jpg,segmentation_data/train_masks/40851e617b93_04_mask.gif
segmentation_data/train/e05b96cc2b0d_06.jpg,segmentation_data/train_masks/e05b96cc2b0d_06_mask.gif
segmentation_data/train/4bea0766c14c_08.jpg,segmentation_data/train_masks/4bea0766c14c_08_mask.gif
segmentation_data/train/fdc2c87853ce_07.jpg,segmentation_data/train_masks/fdc2c87853ce_07_mask.gif
segmentation_data/train/364fd5fd7569_12.jpg,segmentation_data/train_masks/364fd5fd7569_12_mask.gif
segmentation_data/train/85bc655a7523_15.jpg,segmentation_data/train_masks/85bc655a7523_15_mask.gif
segmentation_data/train/4dc8a7fe7c02_13.jpg,segmentation_data/train_masks/4dc8a7fe7c02_13_mask.gif
segmentation_data/train/cafee4122080_13.jpg,segmentation_data/train_masks/cafee4122080_13_mask.gif
segmentation_data/train/1390696b70b6_05.jpg,segmentation_data/train_masks/1390696b70b6_05_mask.gif
segmentation_data/train/c24b8293eceb_09.jpg,segmentation_data/train_masks/c24b8293eceb_09_mask.gif
segmentation_data/train/562706000bd7_13.jpg,segmentation_data/train_masks/562706000bd7_13_mask.gif
segmentation_data/train/3c6acfceb552_14.jpg,segmentation_data/train_masks/3c6acfceb552_14_mask.gif
segmentation_data/train/528eb34a4c29_02.jpg,segmentation_data/train_masks/528eb34a4c29_02_mask.gif
segmentation_data/train/292f59c6a347_03.jpg,segmentation_data/train_masks/292f59c6a347_03_mask.gif
segmentation_data/train/189a2a32a615_06.jpg,segmentation_data/train_masks/189a2a32a615_06_mask.gif
segmentation_data/train/0cdf5b5d0ce1_13.jpg,segmentation_data/train_masks/0cdf5b5d0ce1_13_mask.gif
segmentation_data/train/292f59c6a347_05.jpg,segmentation_data/train_masks/292f59c6a347_05_mask.gif
segmentation_data/train/120c1dc7b116_04.jpg,segmentation_data/train_masks/120c1dc7b116_04_mask.gif
segmentation_data/train/0495dcf27283_03.jpg,segmentation_data/train_masks/0495dcf27283_03_mask.gif
segmentation_data/train/245f9c9eab8a_11.jpg,segmentation_data/train_masks/245f9c9eab8a_11_mask.gif
segmentation_data/train/e8f607100c1f_11.jpg,segmentation_data/train_masks/e8f607100c1f_11_mask.gif
segmentation_data/train/86c10c8c6206_09.jpg,segmentation_data/train_masks/86c10c8c6206_09_mask.gif
segmentation_data/train/6dc8783eca68_15.jpg,segmentation_data/train_masks/6dc8783eca68_15_mask.gif
segmentation_data/train/f98dbe8a5ee2_04.jpg,segmentation_data/train_masks/f98dbe8a5ee2_04_mask.gif
segmentation_data/train/f707d6fbc0cd_15.jpg,segmentation_data/train_masks/f707d6fbc0cd_15_mask.gif
segmentation_data/train/eeb7eeca738e_07.jpg,segmentation_data/train_masks/eeb7eeca738e_07_mask.gif
segmentation_data/train/99639c826ea5_02.jpg,segmentation_data/train_masks/99639c826ea5_02_mask.gif
segmentation_data/train/7ab9747cf6d7_11.jpg,segmentation_data/train_masks/7ab9747cf6d7_11_mask.gif
segmentation_data/train/151c7f2d4183_07.jpg,segmentation_data/train_masks/151c7f2d4183_07_mask.gif
segmentation_data/train/b24fd9084449_05.jpg,segmentation_data/train_masks/b24fd9084449_05_mask.gif
segmentation_data/train/31186febd775_13.jpg,segmentation_data/train_masks/31186febd775_13_mask.gif
segmentation_data/train/98ee0624de87_08.jpg,segmentation_data/train_masks/98ee0624de87_08_mask.gif
segmentation_data/train/2cb06c1f5bb1_11.jpg,segmentation_data/train_masks/2cb06c1f5bb1_11_mask.gif
segmentation_data/train/6d375bc2ece1_12.jpg,segmentation_data/train_masks/6d375bc2ece1_12_mask.gif
segmentation_data/train/781c5338fe02_02.jpg,segmentation_data/train_masks/781c5338fe02_02_mask.gif
segmentation_data/train/b98c63cd6102_04.jpg,segmentation_data/train_masks/b98c63cd6102_04_mask.gif
segmentation_data/train/6d21aad248e4_07.jpg,segmentation_data/train_masks/6d21aad248e4_07_mask.gif
segmentation_data/train/cf89c3220bc4_01.jpg,segmentation_data/train_masks/cf89c3220bc4_01_mask.gif
segmentation_data/train/03a857ce842d_11.jpg,segmentation_data/train_masks/03a857ce842d_11_mask.gif
segmentation_data/train/8603668953a6_15.jpg,segmentation_data/train_masks/8603668953a6_15_mask.gif
segmentation_data/train/ad5a6a058944_02.jpg,segmentation_data/train_masks/ad5a6a058944_02_mask.gif
segmentation_data/train/8d5423cb763c_15.jpg,segmentation_data/train_masks/8d5423cb763c_15_mask.gif
segmentation_data/train/11f3dc041cfb_16.jpg,segmentation_data/train_masks/11f3dc041cfb_16_mask.gif
segmentation_data/train/eb07e3f63ad2_04.jpg,segmentation_data/train_masks/eb07e3f63ad2_04_mask.gif
segmentation_data/train/c53e374fdd72_06.jpg,segmentation_data/train_masks/c53e374fdd72_06_mask.gif
segmentation_data/train/2267f4aa0d2c_09.jpg,segmentation_data/train_masks/2267f4aa0d2c_09_mask.gif
segmentation_data/train/364fd5fd7569_10.jpg,segmentation_data/train_masks/364fd5fd7569_10_mask.gif
segmentation_data/train/7abaa38c227f_05.jpg,segmentation_data/train_masks/7abaa38c227f_05_mask.gif
segmentation_data/train/5ab34f0e3ea5_12.jpg,segmentation_data/train_masks/5ab34f0e3ea5_12_mask.gif
segmentation_data/train/717689f3e788_06.jpg,segmentation_data/train_masks/717689f3e788_06_mask.gif
segmentation_data/train/42415ff65013_02.jpg,segmentation_data/train_masks/42415ff65013_02_mask.gif
segmentation_data/train/bb2f95262773_05.jpg,segmentation_data/train_masks/bb2f95262773_05_mask.gif
segmentation_data/train/bd8d5780ed04_10.jpg,segmentation_data/train_masks/bd8d5780ed04_10_mask.gif
segmentation_data/train/66fea07e1152_05.jpg,segmentation_data/train_masks/66fea07e1152_05_mask.gif
segmentation_data/train/32edfb7723ff_03.jpg,segmentation_data/train_masks/32edfb7723ff_03_mask.gif
segmentation_data/train/8b88fb784951_14.jpg,segmentation_data/train_masks/8b88fb784951_14_mask.gif
segmentation_data/train/304437bad7ff_02.jpg,segmentation_data/train_masks/304437bad7ff_02_mask.gif
segmentation_data/train/880ab8468df2_10.jpg,segmentation_data/train_masks/880ab8468df2_10_mask.gif
segmentation_data/train/8d5423cb763c_14.jpg,segmentation_data/train_masks/8d5423cb763c_14_mask.gif
segmentation_data/train/8d5423cb763c_08.jpg,segmentation_data/train_masks/8d5423cb763c_08_mask.gif
segmentation_data/train/a070dbb32d2b_16.jpg,segmentation_data/train_masks/a070dbb32d2b_16_mask.gif
segmentation_data/train/5df60cf7cab2_10.jpg,segmentation_data/train_masks/5df60cf7cab2_10_mask.gif
segmentation_data/train/6752de44b721_06.jpg,segmentation_data/train_masks/6752de44b721_06_mask.gif
segmentation_data/train/ad5a6a058944_16.jpg,segmentation_data/train_masks/ad5a6a058944_16_mask.gif
segmentation_data/train/6c0cd487abcd_03.jpg,segmentation_data/train_masks/6c0cd487abcd_03_mask.gif
segmentation_data/train/cd2e588ef1c5_13.jpg,segmentation_data/train_masks/cd2e588ef1c5_13_mask.gif
segmentation_data/train/11fcda0a9e1c_01.jpg,segmentation_data/train_masks/11fcda0a9e1c_01_mask.gif
segmentation_data/train/40851e617b93_01.jpg,segmentation_data/train_masks/40851e617b93_01_mask.gif
segmentation_data/train/424658d9f222_09.jpg,segmentation_data/train_masks/424658d9f222_09_mask.gif
segmentation_data/train/79a7691a90b1_13.jpg,segmentation_data/train_masks/79a7691a90b1_13_mask.gif
segmentation_data/train/87e334269396_12.jpg,segmentation_data/train_masks/87e334269396_12_mask.gif
segmentation_data/train/2ea62c1beee7_05.jpg,segmentation_data/train_masks/2ea62c1beee7_05_mask.gif
segmentation_data/train/d8e1c401ac3c_02.jpg,segmentation_data/train_masks/d8e1c401ac3c_02_mask.gif
segmentation_data/train/c502287be9f6_12.jpg,segmentation_data/train_masks/c502287be9f6_12_mask.gif
segmentation_data/train/858841907a4a_05.jpg,segmentation_data/train_masks/858841907a4a_05_mask.gif
segmentation_data/train/4a4364d7fc6d_09.jpg,segmentation_data/train_masks/4a4364d7fc6d_09_mask.gif
segmentation_data/train/c9acf5847ef1_05.jpg,segmentation_data/train_masks/c9acf5847ef1_05_mask.gif
segmentation_data/train/2990f858e939_06.jpg,segmentation_data/train_masks/2990f858e939_06_mask.gif
segmentation_data/train/acb0fd30b83d_08.jpg,segmentation_data/train_masks/acb0fd30b83d_08_mask.gif
segmentation_data/train/3c6acfceb552_11.jpg,segmentation_data/train_masks/3c6acfceb552_11_mask.gif
segmentation_data/train/eaf9eb0b2293_04.jpg,segmentation_data/train_masks/eaf9eb0b2293_04_mask.gif
segmentation_data/train/2af7c265531e_03.jpg,segmentation_data/train_masks/2af7c265531e_03_mask.gif
segmentation_data/train/31186febd775_09.jpg,segmentation_data/train_masks/31186febd775_09_mask.gif
segmentation_data/train/c353e364e931_08.jpg,segmentation_data/train_masks/c353e364e931_08_mask.gif
segmentation_data/train/02159e548029_03.jpg,segmentation_data/train_masks/02159e548029_03_mask.gif
segmentation_data/train/4b74275babf7_06.jpg,segmentation_data/train_masks/4b74275babf7_06_mask.gif
segmentation_data/train/4bea0766c14c_04.jpg,segmentation_data/train_masks/4bea0766c14c_04_mask.gif
segmentation_data/train/1952e5f91de0_14.jpg,segmentation_data/train_masks/1952e5f91de0_14_mask.gif
segmentation_data/train/3c6acfceb552_04.jpg,segmentation_data/train_masks/3c6acfceb552_04_mask.gif
segmentation_data/train/8d5423cb763c_11.jpg,segmentation_data/train_masks/8d5423cb763c_11_mask.gif
segmentation_data/train/c52b272a5329_02.jpg,segmentation_data/train_masks/c52b272a5329_02_mask.gif
segmentation_data/train/a5fea424990e_11.jpg,segmentation_data/train_masks/a5fea424990e_11_mask.gif
segmentation_data/train/d46244bc42ed_12.jpg,segmentation_data/train_masks/d46244bc42ed_12_mask.gif
segmentation_data/train/bb2f95262773_03.jpg,segmentation_data/train_masks/bb2f95262773_03_mask.gif
segmentation_data/train/2335eef27de6_16.jpg,segmentation_data/train_masks/2335eef27de6_16_mask.gif
segmentation_data/train/c52b272a5329_06.jpg,segmentation_data/train_masks/c52b272a5329_06_mask.gif
segmentation_data/train/48b3f0c936b5_09.jpg,segmentation_data/train_masks/48b3f0c936b5_09_mask.gif
segmentation_data/train/d22e6a2ca6df_06.jpg,segmentation_data/train_masks/d22e6a2ca6df_06_mask.gif
segmentation_data/train/b58cc561e560_01.jpg,segmentation_data/train_masks/b58cc561e560_01_mask.gif
segmentation_data/train/316bbfd3d93d_02.jpg,segmentation_data/train_masks/316bbfd3d93d_02_mask.gif
segmentation_data/train/6d375bc2ece1_09.jpg,segmentation_data/train_masks/6d375bc2ece1_09_mask.gif
segmentation_data/train/34b0c08544a5_05.jpg,segmentation_data/train_masks/34b0c08544a5_05_mask.gif
segmentation_data/train/3c16409ab9db_16.jpg,segmentation_data/train_masks/3c16409ab9db_16_mask.gif
segmentation_data/train/4bea0766c14c_14.jpg,segmentation_data/train_masks/4bea0766c14c_14_mask.gif
segmentation_data/train/5d95d80e10a9_16.jpg,segmentation_data/train_masks/5d95d80e10a9_16_mask.gif
segmentation_data/train/3bca821c8c41_15.jpg,segmentation_data/train_masks/3bca821c8c41_15_mask.gif
segmentation_data/train/d326cb5c3d12_15.jpg,segmentation_data/train_masks/d326cb5c3d12_15_mask.gif
segmentation_data/train/e8f607100c1f_02.jpg,segmentation_data/train_masks/e8f607100c1f_02_mask.gif
segmentation_data/train/5d95d80e10a9_04.jpg,segmentation_data/train_masks/5d95d80e10a9_04_mask.gif
segmentation_data/train/c3614abc7405_02.jpg,segmentation_data/train_masks/c3614abc7405_02_mask.gif
segmentation_data/train/1258cf954183_09.jpg,segmentation_data/train_masks/1258cf954183_09_mask.gif
segmentation_data/train/df642435a951_10.jpg,segmentation_data/train_masks/df642435a951_10_mask.gif
segmentation_data/train/3071362591f7_11.jpg,segmentation_data/train_masks/3071362591f7_11_mask.gif
segmentation_data/train/c9f382c7349e_05.jpg,segmentation_data/train_masks/c9f382c7349e_05_mask.gif
segmentation_data/train/c87688f6960e_06.jpg,segmentation_data/train_masks/c87688f6960e_06_mask.gif
segmentation_data/train/ddb513df9406_08.jpg,segmentation_data/train_masks/ddb513df9406_08_mask.gif
segmentation_data/train/ddb513df9406_04.jpg,segmentation_data/train_masks/ddb513df9406_04_mask.gif
segmentation_data/train/a3e2e104d58a_15.jpg,segmentation_data/train_masks/a3e2e104d58a_15_mask.gif
segmentation_data/train/9a2bfb24ba6e_02.jpg,segmentation_data/train_masks/9a2bfb24ba6e_02_mask.gif
segmentation_data/train/3627b6f4c16d_07.jpg,segmentation_data/train_masks/3627b6f4c16d_07_mask.gif
segmentation_data/train/6c3470c34408_07.jpg,segmentation_data/train_masks/6c3470c34408_07_mask.gif
segmentation_data/train/36a3f7f77e85_15.jpg,segmentation_data/train_masks/36a3f7f77e85_15_mask.gif
segmentation_data/train/0789bed99cb8_06.jpg,segmentation_data/train_masks/0789bed99cb8_06_mask.gif
segmentation_data/train/42a3297ccd4b_15.jpg,segmentation_data/train_masks/42a3297ccd4b_15_mask.gif
segmentation_data/train/1aba91a601c6_05.jpg,segmentation_data/train_masks/1aba91a601c6_05_mask.gif
segmentation_data/train/3d7a1030deeb_06.jpg,segmentation_data/train_masks/3d7a1030deeb_06_mask.gif
segmentation_data/train/7bd1142155ae_13.jpg,segmentation_data/train_masks/7bd1142155ae_13_mask.gif
